Time	Substrate Temperature	Substrate Setpoint	Substrate Output	Substrate Rotation Temperature	Substrate Rotation Setpoint	Substrate Rotation Output	Substrate Position Temperature	Substrate Position Setpoint	Substrate Position Output	Buffer HTS Temperature	Buffer HTS Setpoint	Buffer HTS Output	LC Lamp Temperature	LC Lamp Setpoint	LC Lamp Output	In Base Temperature	In Base Setpoint	In Base Output	In Tip Temperature	In Tip Setpoint	In Tip Output	Ga Base Temperature	Ga Base Setpoint	Ga Base Output	Ga Tip Temperature	Ga Tip Setpoint	Ga Tip Output	Al Base Temperature	Al Base Setpoint	Al Base Output	Er Temperature	Er Setpoint	Er Output	GaTe Temperature	GaTe Setpoint	GaTe Output	Si Temperature	Si Setpoint	Si Output	Be Temperature	Be Setpoint	Be Output	Bi Base Temperature	Bi Base Setpoint	Bi Base Output	Bi Tip Temperature	Bi Tip Setpoint	Bi Tip Output	As SUB Temperature	As SUB Setpoint	As SUB Output	As Cracker Temperature	As Cracker Setpoint	As Cracker Output	As Valve Temperature	As Valve Setpoint	As Valve Output	Sb SUB Temperature	Sb SUB Setpoint	Sb SUB Output	Sb Cracker Temperature	Sb Cracker Setpoint	Sb Cracker Output	Sb Valve Temperature	Sb Valve Setpoint	Sb Valve Output	AHS Temperature	AHS Setpoint	AHS Output	DD Be Temperature	DD Be Setpoint	DD Be Output	BOS Temperature	BOS Setpoint	BOS Output	SF1 Temperature	SF1 Setpoint	SF1 Output	SF2 Temperature	SF2 Setpoint	SF2 Output	BOS1 Temperature	BOS1 Setpoint	BOS1 Output	BOS2 Temperature	BOS2 Setpoint	BOS2 Output	Growth Chamber Pressure	Beam Flux	BandiT temperature	Buffer Chamber Pressure	Load Chamber Pressure	BOS Pressure	DopantWaterFlow	LC Turbo Backing Pump	Plasma Intensity	Pirani BM 2	Pirani GC 1	Pirani GC 2	CAR Cryo	Source Flange Cryo	CAR GV	Source Flange GV	BOS Cryo	AluminumInterlock	Shutters	Comments
3568367367	200.0	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	43.8	10.0	0.0	732.1	732.0	23.5	907.0	907.0	27.4	881.0	881.0	15.9	1031.0	1031.0	36.9	1155.0	1155.0	25.0	400.0	400.0	6.3	100.8	100.0	0.8	350.0	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	350.1	350.0	9.8	400.1	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.5	566.4	72.6	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.65E-10	4.1015E-10	-1.4	2.40E-9	4.00E-9	1.00E-11	0.00	8.04E-3	-3.18E-4	1.019E+1	1.562E+0	1.000E-15	14.59	15.98	NaN	NaN	---	-9.12E-4	all shutters closed	Ramp to initial temperature
3568367382	200.1	200.0	5.6	---	---	---	---	---	---	21.2	10.0	0.0	43.8	10.0	0.0	732.0	732.0	21.0	907.0	907.0	27.3	881.0	881.0	16.1	1031.1	1031.0	37.1	1155.0	1155.0	25.0	400.0	400.0	6.3	100.4	100.0	1.2	350.0	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	350.0	350.0	10.0	400.1	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.67E-10	4.0578E-10	-1.4	2.39E-9	4.00E-9	1.00E-11	0.00	8.05E-3	-4.12E-4	1.019E+1	1.562E+0	1.000E-15	14.62	15.96	NaN	NaN	---	-9.12E-4	all shutters closed	Ramp to initial temperature
3568367397	200.0	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	43.8	10.0	0.0	732.1	732.0	23.8	906.9	907.0	27.4	880.9	881.0	16.5	1031.0	1031.0	37.0	1155.0	1155.0	25.1	400.0	400.0	6.3	99.7	100.0	1.4	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.1	400.0	46.4	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.3	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.66E-10	4.1032E-10	-1.5	2.39E-9	4.00E-9	1.00E-11	0.00	8.01E-3	-3.27E-4	1.018E+1	1.561E+0	1.000E-15	14.62	16.00	NaN	NaN	---	-7.92E-4	all shutters closed	Ramp to initial temperature
3568367412	200.0	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	43.8	10.0	0.0	732.0	732.0	23.9	907.1	907.0	27.5	881.0	881.0	16.2	1031.1	1031.0	36.9	1154.9	1155.0	24.9	400.0	400.0	6.2	99.0	100.0	1.8	350.1	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	349.9	350.0	9.5	400.1	400.0	46.7	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.4	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.3	349.9	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.65E-10	3.9850E-10	-1.4	2.39E-9	3.99E-9	1.00E-11	0.00	8.12E-3	-2.67E-4	1.019E+1	1.562E+0	1.000E-15	14.52	16.05	NaN	NaN	---	-9.39E-4	all shutters closed	Ramp to initial temperature
3568367427	200.0	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	43.8	10.0	0.0	731.9	732.0	24.0	907.0	907.0	26.8	881.0	881.0	15.8	1031.1	1031.0	37.0	1155.0	1155.0	24.8	400.0	400.0	6.4	98.8	100.0	1.9	350.0	350.0	3.0	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.8	400.2	400.0	46.5	850.1	850.0	18.4	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.61E-10	4.0071E-10	-1.4	2.39E-9	3.99E-9	1.00E-11	0.00	8.08E-3	-2.91E-4	1.019E+1	1.562E+0	1.000E-15	14.56	15.82	NaN	NaN	---	-9.46E-4	all shutters closed	Ramp to initial temperature
3568367442	200.0	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	43.7	10.0	0.0	731.8	732.0	22.8	907.0	907.0	27.6	881.0	881.0	16.1	1031.0	1031.0	36.9	1155.0	1155.0	24.9	400.0	400.0	6.3	99.2	100.0	1.8	350.0	350.0	2.9	350.1	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.8	400.1	400.0	46.4	850.0	850.0	18.5	2.10	---	---	566.5	566.4	72.5	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.58E-10	3.9197E-10	-1.5	2.39E-9	3.99E-9	1.00E-11	0.00	8.06E-3	-2.80E-4	1.019E+1	1.562E+0	1.000E-15	14.60	16.10	NaN	NaN	---	-9.95E-4	all shutters closed	Ramp to initial temperature
3568367457	200.1	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	43.6	10.0	0.0	732.1	732.0	22.0	907.0	907.0	27.4	881.0	881.0	16.1	1031.1	1031.0	37.0	1155.0	1155.0	24.8	400.0	400.0	6.3	100.1	100.0	1.3	350.0	350.0	3.0	350.1	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.4	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.48E-10	3.9329E-10	-1.4	2.39E-9	3.99E-9	1.00E-11	0.00	8.11E-3	-2.99E-4	1.019E+1	1.562E+0	1.000E-15	14.52	16.07	NaN	NaN	---	-8.68E-4	all shutters closed	Ramp to initial temperature
3568367472	200.0	200.0	5.7	---	---	---	---	---	---	21.2	10.0	0.0	43.6	10.0	0.0	731.9	732.0	21.3	907.0	907.0	27.6	881.0	881.0	16.2	1031.1	1031.0	37.0	1154.9	1155.0	25.0	399.9	400.0	6.3	100.9	100.0	0.8	350.0	350.0	2.9	350.1	350.0	4.9	308.1	300.0	0.0	350.1	350.0	9.6	400.1	400.0	46.7	850.0	850.0	18.4	2.10	---	---	566.4	566.4	72.3	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.46E-10	3.9505E-10	-1.4	2.39E-9	3.99E-9	1.00E-11	0.00	8.08E-3	-4.96E-4	1.019E+1	1.562E+0	1.000E-15	14.50	15.79	NaN	NaN	---	-9.57E-4	all shutters closed	Ramp to initial temperature
3568367487	200.0	200.0	5.7	---	---	---	---	---	---	21.2	10.0	0.0	43.6	10.0	0.0	732.1	732.0	21.6	907.0	907.0	27.5	881.0	881.0	16.1	1031.0	1031.0	37.0	1154.9	1155.0	25.2	400.0	400.0	6.3	101.1	100.0	0.7	350.0	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.9	400.1	400.0	46.4	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.6	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.44E-10	3.9154E-10	-1.4	2.39E-9	3.98E-9	1.00E-11	0.00	7.49E-3	-3.59E-4	1.019E+1	1.562E+0	1.000E-15	14.52	15.81	NaN	NaN	---	-9.09E-4	all shutters closed	Ramp to initial temperature
3568367502	199.9	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	43.6	10.0	0.0	731.8	732.0	22.3	907.0	907.0	27.3	880.9	881.0	16.1	1031.0	1031.0	37.0	1155.0	1155.0	25.2	400.0	400.0	6.4	100.9	100.0	0.7	350.1	350.0	3.0	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.7	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.6	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.51E-10	3.8291E-10	-1.4	2.39E-9	3.98E-9	1.00E-11	0.00	7.52E-3	-3.32E-4	1.018E+1	1.562E+0	1.000E-15	14.58	16.06	NaN	NaN	---	-1.06E-3	all shutters closed	Ramp to initial temperature
3568367517	199.9	200.0	6.0	---	---	---	---	---	---	21.1	10.0	0.0	43.5	10.0	0.0	731.9	732.0	23.1	907.0	907.0	27.7	881.0	881.0	16.8	1031.0	1031.0	36.9	1155.0	1155.0	25.0	400.0	400.0	6.2	100.4	100.0	1.1	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.1	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.7	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.53E-10	3.9355E-10	-1.4	2.39E-9	3.98E-9	1.00E-11	0.00	7.46E-3	-2.56E-4	1.019E+1	1.562E+0	1.000E-15	14.61	16.09	NaN	NaN	---	-9.39E-4	all shutters closed	Ramp to initial temperature
3568367532	199.9	200.0	5.9	---	---	---	---	---	---	21.1	10.0	0.0	43.5	10.0	0.0	732.0	732.0	22.6	906.9	907.0	27.0	880.9	881.0	16.3	1030.9	1031.0	37.0	1154.9	1155.0	25.0	400.0	400.0	6.2	99.6	100.0	1.5	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.50E-10	3.9057E-10	-1.4	2.40E-9	3.98E-9	1.00E-11	0.00	7.50E-3	-3.62E-4	1.019E+1	1.562E+0	1.000E-15	14.56	15.80	NaN	NaN	---	-9.49E-4	all shutters closed	Ramp to initial temperature
3568367547	199.9	200.0	5.8	---	---	---	---	---	---	21.2	10.0	0.0	43.5	10.0	0.0	732.0	732.0	22.8	907.0	907.0	27.1	881.0	881.0	16.0	1031.0	1031.0	37.0	1155.1	1155.0	24.9	400.0	400.0	6.2	99.0	100.0	1.8	350.0	350.0	2.9	350.1	350.0	4.9	308.1	300.0	0.0	350.1	350.0	9.7	400.0	400.0	46.8	850.0	850.0	18.5	2.00	---	---	566.5	566.4	72.2	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.54E-10	3.9456E-10	-1.4	2.39E-9	3.98E-9	1.00E-11	0.00	7.64E-3	-3.92E-4	1.018E+1	1.562E+0	1.000E-15	14.72	15.78	NaN	NaN	---	-6.55E-4	all shutters closed	Ramp to initial temperature
3568367562	199.9	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	43.5	10.0	0.0	731.9	732.0	22.8	907.1	907.0	27.1	881.1	881.0	16.0	1031.0	1031.0	37.0	1155.0	1155.0	24.9	400.0	400.0	6.3	98.9	100.0	2.0	350.0	350.0	2.9	350.1	350.0	4.9	308.2	300.0	0.0	350.1	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.4	2.10	---	---	566.5	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.57E-10	3.8792E-10	-1.4	2.39E-9	3.98E-9	1.00E-11	0.00	7.64E-3	-3.92E-4	1.018E+1	1.562E+0	1.000E-15	16.41	16.02	NaN	NaN	---	-8.23E-4	all shutters closed	Ramp to initial temperature
3568367577	200.0	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	43.5	10.0	0.0	732.0	732.0	21.1	907.0	907.0	27.7	881.0	881.0	16.4	1031.1	1031.0	37.0	1155.0	1155.0	24.9	399.9	400.0	6.4	99.2	100.0	1.8	349.9	350.0	2.9	350.0	350.0	4.9	308.2	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.0	850.0	18.4	2.10	---	---	566.4	566.4	72.6	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.57E-10	3.9837E-10	-1.5	2.39E-9	3.98E-9	1.00E-11	0.00	7.65E-3	-4.72E-4	1.019E+1	1.562E+0	1.000E-15	17.04	16.16	NaN	NaN	---	-7.93E-4	all shutters closed	Ramp to initial temperature
3568367592	199.9	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	43.4	10.0	0.0	732.1	732.0	22.4	907.0	907.0	27.6	881.0	881.0	16.4	1030.9	1031.0	36.8	1154.9	1155.0	24.9	400.0	400.0	6.3	100.0	100.0	1.4	350.0	350.0	3.0	350.1	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.3	566.4	72.4	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.58E-10	4.0034E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.72E-3	-2.73E-4	1.019E+1	1.562E+0	1.000E-15	16.33	16.16	NaN	NaN	---	-9.62E-4	all shutters closed	Ramp to initial temperature
3568367607	200.0	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	43.3	10.0	0.0	732.0	732.0	23.1	906.9	907.0	27.6	881.0	881.0	16.6	1031.0	1031.0	36.9	1155.0	1155.0	25.1	400.0	400.0	6.3	100.9	100.0	0.7	350.0	350.0	3.0	350.0	350.0	4.9	308.1	300.0	0.0	349.9	350.0	9.9	400.0	400.0	46.5	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.5	900.1	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.62E-10	3.9908E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.76E-3	-4.58E-4	1.019E+1	1.562E+0	1.000E-15	15.26	15.94	NaN	NaN	---	-9.03E-4	all shutters closed	Ramp to initial temperature
3568367622	200.0	200.0	5.7	---	---	---	---	---	---	21.2	10.0	0.0	43.3	10.0	0.0	731.8	732.0	21.5	907.1	907.0	27.9	881.0	881.0	16.1	1031.0	1031.0	37.0	1155.0	1155.0	25.2	400.0	400.0	6.4	101.0	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.8	400.0	400.0	46.7	850.0	850.0	18.4	2.10	---	---	566.4	566.4	72.4	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.69E-10	3.9686E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.79E-3	-3.13E-4	1.019E+1	1.562E+0	1.000E-15	14.95	15.72	NaN	NaN	---	-6.91E-4	all shutters closed	Ramp to initial temperature
3568367637	200.1	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	43.3	10.0	0.0	731.8	732.0	23.6	907.0	907.0	27.4	881.0	881.0	16.0	1031.0	1031.0	37.1	1155.0	1155.0	24.9	400.0	400.0	6.3	101.0	100.0	0.8	350.0	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	350.0	350.0	10.0	400.0	400.0	46.5	850.0	850.0	18.6	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.69E-10	4.1282E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.82E-3	-3.50E-4	1.019E+1	1.563E+0	1.000E-15	14.88	15.92	NaN	NaN	---	-8.73E-4	all shutters closed	Ramp to initial temperature
3568367652	200.0	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	43.2	10.0	0.0	732.0	732.0	23.1	907.0	907.0	27.7	881.0	881.0	16.2	1031.0	1031.0	36.9	1155.0	1155.0	25.2	400.0	400.0	6.3	100.4	100.0	1.0	350.1	350.0	2.9	350.0	350.0	4.9	308.2	300.0	0.0	349.9	350.0	9.9	400.1	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.6	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.68E-10	4.0352E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.90E-3	-4.12E-4	1.019E+1	1.562E+0	1.000E-15	16.08	16.14	NaN	NaN	---	-9.90E-4	all shutters closed	Ramp to initial temperature
3568367667	199.9	200.0	5.9	---	---	---	---	---	---	21.1	10.0	0.0	43.2	10.0	0.0	731.9	732.0	23.5	907.0	907.0	27.5	881.1	881.0	16.1	1031.0	1031.0	37.0	1155.1	1155.0	25.1	400.0	400.0	6.3	99.6	100.0	1.4	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.7	400.1	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.3	899.9	900.0	20.6	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.72E-10	4.0601E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.90E-3	-4.67E-4	1.019E+1	1.562E+0	1.000E-15	16.40	15.87	NaN	NaN	---	-8.68E-4	all shutters closed	Ramp to initial temperature
3568367682	199.9	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	43.2	10.0	0.0	732.0	732.0	24.8	907.0	907.0	26.7	881.0	881.0	16.1	1031.0	1031.0	37.1	1155.0	1155.0	24.8	400.0	400.0	6.4	99.0	100.0	1.9	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	349.9	350.0	9.7	400.1	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.69E-10	4.0797E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.96E-3	-3.73E-4	1.019E+1	1.563E+0	1.000E-15	16.27	15.86	NaN	NaN	---	-9.09E-4	all shutters closed	Ramp to initial temperature
3568367697	200.0	200.0	5.7	---	---	---	---	---	---	21.1	10.0	0.0	43.2	10.0	0.0	732.0	732.0	22.2	907.1	907.0	27.4	881.1	881.0	16.5	1031.0	1031.0	37.0	1155.0	1155.0	25.0	400.0	400.0	6.3	98.8	100.0	2.1	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	349.9	350.0	9.8	400.1	400.0	46.5	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.6	899.9	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.72E-10	4.0476E-10	-1.4	2.39E-9	3.97E-9	1.00E-11	0.00	7.96E-3	-4.73E-4	1.019E+1	1.563E+0	1.000E-15	15.91	15.72	NaN	NaN	---	-7.90E-4	all shutters closed	Ramp to initial temperature
3568367712	200.1	200.0	5.7	---	---	---	---	---	---	21.2	10.0	0.0	43.2	10.0	0.0	731.8	732.0	24.2	907.0	907.0	26.7	881.0	881.0	16.2	1030.9	1031.0	37.1	1155.0	1155.0	24.9	400.0	400.0	6.4	99.1	100.0	2.0	350.1	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.1	350.0	9.5	400.1	400.0	46.6	850.0	850.0	18.5	2.10	---	---	566.5	566.4	72.3	900.0	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.65E-10	3.9845E-10	-1.4	2.38E-9	3.96E-9	1.00E-11	0.00	7.98E-3	-3.30E-4	1.019E+1	1.563E+0	1.000E-15	15.12	16.14	NaN	NaN	---	-9.94E-4	all shutters closed	Ramp to initial temperature
3568367727	200.1	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	43.1	10.0	0.0	731.9	732.0	24.1	907.0	907.0	27.2	880.9	881.0	15.6	1031.0	1031.0	37.0	1155.0	1155.0	25.0	399.9	400.0	6.4	100.1	100.0	1.4	350.0	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	349.9	350.0	9.8	400.1	400.0	46.3	850.1	850.0	18.5	2.10	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.69E-10	4.0240E-10	-1.4	2.38E-9	3.96E-9	1.00E-11	0.00	8.02E-3	-2.42E-4	1.019E+1	1.563E+0	1.000E-15	14.86	16.14	NaN	NaN	---	-9.04E-4	all shutters closed	Ramp to initial temperature
3568367742	200.1	200.0	5.8	---	---	---	---	---	---	21.1	10.0	0.0	43.0	10.0	0.0	732.0	732.0	21.7	907.0	907.0	27.1	881.0	881.0	16.2	1030.9	1031.0	37.1	1155.0	1155.0	24.8	400.0	400.0	6.4	100.8	100.0	0.9	350.1	350.0	2.9	350.0	350.0	4.9	308.2	300.0	0.0	350.0	350.0	9.7	400.1	400.0	46.4	850.0	850.0	18.5	2.00	---	---	566.5	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.65E-10	3.9533E-10	-1.4	2.39E-9	3.96E-9	1.00E-11	0.00	7.94E-3	-3.27E-4	1.019E+1	1.563E+0	1.000E-15	14.67	16.08	NaN	NaN	---	-6.53E-4	all shutters closed	Ramp to initial temperature
3568367757	200.1	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	43.0	10.0	0.0	731.9	732.0	22.6	907.0	907.0	27.0	881.1	881.0	16.0	1030.9	1031.0	37.0	1154.9	1155.0	25.0	400.0	400.0	6.3	101.0	100.0	0.7	350.0	350.0	2.9	350.0	350.0	4.9	308.2	300.0	0.0	350.0	350.0	9.3	400.0	400.0	46.6	849.9	850.0	18.4	2.10	---	---	566.4	566.4	72.3	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.62E-10	3.9778E-10	-1.4	2.39E-9	3.96E-9	1.00E-11	0.00	8.00E-3	-2.11E-4	1.019E+1	1.563E+0	1.000E-15	16.45	15.79	NaN	NaN	---	-9.47E-4	all shutters closed	Ramp to initial temperature
3568367772	200.0	200.0	5.6	---	---	---	---	---	---	21.1	10.0	0.0	43.0	10.0	0.0	731.8	732.0	25.2	907.0	907.0	27.4	881.0	881.0	15.9	1031.0	1031.0	36.9	1155.0	1155.0	24.9	400.0	400.0	6.3	101.0	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.8	308.1	300.0	0.0	350.0	350.0	9.9	400.1	400.0	46.5	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.4	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.60E-10	3.8783E-10	-1.5	2.39E-9	3.96E-9	1.00E-11	0.00	8.01E-3	-1.80E-4	1.018E+1	1.563E+0	1.000E-15	17.02	16.02	NaN	NaN	---	-6.77E-4	all shutters closed	Ramp to initial temperature
3568367787	200.1	200.0	5.7	---	---	---	---	---	---	21.2	10.0	0.0	42.9	10.0	0.0	731.9	732.0	21.5	907.0	907.0	27.3	881.0	881.0	16.1	1030.9	1031.0	37.0	1155.1	1155.0	25.2	400.0	400.0	6.2	100.4	100.0	1.1	350.0	350.0	2.9	350.0	350.0	4.9	308.1	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.5	850.0	850.0	18.6	2.10	---	---	566.4	566.4	72.2	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.56E-10	3.9145E-10	-1.5	2.38E-9	3.96E-9	1.00E-11	0.00	8.04E-3	-3.75E-4	1.019E+1	1.563E+0	1.000E-15	16.67	16.10	NaN	NaN	---	-9.01E-4	all shutters closed	Ramp to initial temperature
3568367802	200.1	200.0	5.4	---	---	---	---	---	---	21.1	10.0	0.0	42.9	10.0	0.0	732.0	732.0	22.5	907.0	907.0	27.2	881.0	881.0	16.3	1030.9	1031.0	36.9	1155.0	1155.0	25.0	400.0	400.0	6.2	99.6	100.0	1.4	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.54E-10	3.9503E-10	-1.4	2.38E-9	3.96E-9	1.00E-11	0.00	8.04E-3	-2.94E-4	1.019E+1	1.563E+0	1.000E-15	15.91	16.14	NaN	NaN	---	-6.57E-4	all shutters closed	Ramp to initial temperature
